State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
Puducherry,2022,4,605001,123,107368.0
Puducherry,2022,4,605011,122,120069.0
Puducherry,2022,4,605007,109,127663.0
Puducherry,2023,1,605110,257,370449.0
Puducherry,2023,1,605004,181,214505.0
Puducherry,2023,1,605008,140,197149.0
Puducherry,2023,1,605107,128,180433.0
Puducherry,2023,1,605001,122,138236.0
Puducherry,2023,1,605009,120,163173.0
Puducherry,2023,1,605013,111,133377.0
Puducherry,2023,1,605010,104,155899.0
Puducherry,2023,1,605011,103,119165.0
Puducherry,2023,1,605007,100,150714.0
Puducherry,2023,2,605110,205,261091.0
Puducherry,2023,2,605008,174,265923.0
Puducherry,2023,2,605004,163,232219.0
Puducherry,2023,2,605009,102,180860.0
Puducherry,2023,2,609602,102,105787.0
Puducherry,2023,2,605107,98,170490.0
Puducherry,2023,2,605001,93,120504.0
Puducherry,2023,2,605011,91,97919.0
Puducherry,2023,2,605013,90,94929.0
Puducherry,2023,2,605010,89,163818.0
Puducherry,2023,3,605110,242,298911.0
Puducherry,2023,3,605008,191,222480.0
Puducherry,2023,3,605004,179,217009.0
Puducherry,2023,3,605009,149,250547.0
Puducherry,2023,3,605001,139,112770.0
Puducherry,2023,3,605107,137,230682.0
Puducherry,2023,3,605013,134,127319.0
Puducherry,2023,3,605011,121,135760.0
Puducherry,2023,3,609602,115,148702.0
Puducherry,2023,3,605007,111,155918.0
Puducherry,2023,4,605110,298,445364.0
Puducherry,2023,4,605004,218,308789.0
Puducherry,2023,4,605008,208,337675.0
Puducherry,2023,4,605009,168,244892.0
Puducherry,2023,4,605107,160,229856.0
Puducherry,2023,4,605011,148,204477.0
Puducherry,2023,4,605007,137,184571.0
Puducherry,2023,4,605013,130,166850.0
Puducherry,2023,4,605001,118,118016.0
Puducherry,2023,4,609602,116,163177.0
Puducherry,2024,1,605110,337,442639.0
Puducherry,2024,1,605107,234,279643.0
Puducherry,2024,1,605004,215,303392.0
Puducherry,2024,1,605008,177,235500.0
Puducherry,2024,1,605011,148,189712.0
Puducherry,2024,1,605009,147,223041.0
Puducherry,2024,1,605010,140,180643.0
Puducherry,2024,1,605007,136,196559.0
Puducherry,2024,1,605013,129,189947.0
Puducherry,2024,1,609602,112,203015.0
Puducherry,2024,2,605110,271,351041.0
Puducherry,2024,2,605008,197,308347.0
Puducherry,2024,2,605004,193,303844.0
Puducherry,2024,2,605107,174,231838.0
Puducherry,2024,2,605007,141,198971.0
Puducherry,2024,2,605009,131,168603.0
Puducherry,2024,2,605010,126,157073.0
Puducherry,2024,2,605011,120,236685.0
Puducherry,2024,2,605013,113,185236.0
Puducherry,2024,2,605001,109,136141.0
Punjab,2020,2,143001,122,23909.0
Punjab,2020,2,144008,99,15954.0
Punjab,2020,2,140301,67,11885.0
Punjab,2020,2,141001,66,12585.0
Punjab,2020,2,141008,65,10793.0
Punjab,2020,2,141003,61,10348.0
Punjab,2020,2,140603,52,10310.0
Punjab,2020,2,141010,47,9317.0
Punjab,2020,2,160104,44,7162.0
Punjab,2020,2,140501,38,5579.0
Punjab,2020,3,143001,136,35876.0
Punjab,2020,3,141008,90,19081.0
Punjab,2020,3,140603,69,20263.0
Punjab,2020,3,140301,66,20065.0
Punjab,2020,3,143422,55,10943.0
Punjab,2020,3,147001,52,16109.0
Punjab,2020,3,141003,46,12736.0
Punjab,2020,3,141001,42,12569.0
Punjab,2020,3,141010,41,8132.0
Punjab,2020,3,151001,41,13101.0
Punjab,2020,4,143001,123,81797.0
Punjab,2020,4,141008,69,48316.0
Punjab,2020,4,140603,67,53258.0
Punjab,2020,4,144005,51,28200.0
Punjab,2020,4,151005,49,41970.0
Punjab,2020,4,141010,46,28298.0
Punjab,2020,4,145001,44,60796.0
Punjab,2020,4,141003,42,20814.0
Punjab,2020,4,140301,41,29686.0
Punjab,2020,4,140308,39,21359.0
Punjab,2021,1,143001,212,90359.0
Punjab,2021,1,141008,132,47671.0
Punjab,2021,1,141003,96,29227.0
Punjab,2021,1,160055,87,43636.0
Punjab,2021,1,140603,74,55956.0
Punjab,2021,1,151005,60,47191.0
Punjab,2021,1,141007,57,16218.0
Punjab,2021,1,147001,56,35180.0
Punjab,2021,1,141010,55,16027.0
Punjab,2021,1,151001,55,17597.0
Punjab,2021,2,143001,266,228609.0
Punjab,2021,2,141008,136,77033.0
Punjab,2021,2,140603,107,130579.0
Punjab,2021,2,145001,95,90397.0
Punjab,2021,2,141003,86,62933.0
Punjab,2021,2,151001,83,64141.0
Punjab,2021,2,151005,81,92499.0
Punjab,2021,2,141001,72,62977.0
Punjab,2021,2,140301,63,57128.0
Punjab,2021,2,141007,55,36304.0
Punjab,2021,3,143001,238,172614.0
Punjab,2021,3,148001,175,72332.0
Punjab,2021,3,151501,157,57910.0
Punjab,2021,3,141008,141,112886.0
Punjab,2021,3,141001,130,119194.0
Punjab,2021,3,140603,115,110933.0
Punjab,2021,3,151001,108,55392.0
Punjab,2021,3,145001,99,190421.0
Punjab,2021,3,144001,81,68353.0
Punjab,2021,3,140308,75,89301.0
Punjab,2021,4,151501,512,194744.0
Punjab,2021,4,143001,300,464854.0
Punjab,2021,4,140603,194,223898.0
Punjab,2021,4,140301,190,304498.0
Punjab,2021,4,151005,155,165702.0
Punjab,2021,4,145001,142,277681.0
Punjab,2021,4,141008,131,146870.0
Punjab,2021,4,147001,94,110103.0
Punjab,2021,4,140308,93,119794.0
Punjab,2021,4,141001,91,90421.0
Punjab,2022,1,151501,630,257611.0
Punjab,2022,1,143001,290,478639.0
Punjab,2022,1,140603,209,305066.0
Punjab,2022,1,151005,177,256015.0
Punjab,2022,1,140301,171,309608.0
Punjab,2022,1,141001,165,296119.0
Punjab,2022,1,151001,155,131650.0
Punjab,2022,1,141008,155,277049.0
Punjab,2022,1,145001,147,282123.0
Punjab,2022,1,148001,114,69407.0
Punjab,2022,2,143001,447,708848.0
Punjab,2022,2,140603,265,405702.0
Punjab,2022,2,140301,261,441501.0
Punjab,2022,2,145001,222,315954.0
Punjab,2022,2,141008,195,225458.0
Punjab,2022,2,151001,190,220126.0
Punjab,2022,2,151005,184,234168.0
Punjab,2022,2,141001,177,305847.0
Punjab,2022,2,147001,170,270493.0
Punjab,2022,2,144001,167,232088.0
Punjab,2022,3,143001,657,990484.0
Punjab,2022,3,140301,416,572343.0
Punjab,2022,3,145001,405,538026.0
Punjab,2022,3,140603,383,471123.0
Punjab,2022,3,151005,268,360129.0
Punjab,2022,3,141008,262,310483.0
Punjab,2022,3,140308,248,258745.0
Punjab,2022,3,147001,208,294279.0
Punjab,2022,3,141001,173,174596.0
Punjab,2022,3,141003,168,219833.0
Punjab,2022,4,143001,623,946537.0
Punjab,2022,4,140301,423,710305.0
Punjab,2022,4,140603,362,523737.0
Punjab,2022,4,145001,302,478736.0
Punjab,2022,4,141008,273,364465.0
Punjab,2022,4,141001,243,290924.0
Punjab,2022,4,151005,236,403855.0
Punjab,2022,4,148002,174,153960.0
Punjab,2022,4,141003,173,229298.0
